Czas;CzasUTC;Przepływ WP;Tzas WP;Tpow WP;Energia;Tzewnetrzna;Tzas np.;Odchylka Tzas np - Twyl;% otw. Zaworu
01.10.2022 00:00;2022-09-30 22:00;       2.080;            ;      37.000;      56.721;      11.300;      41.700;            ;      35.000
01.10.2022 01:00;2022-09-30 23:00;       2.080;      67.000;      37.000;      56.986;      11.400;      41.200;            ;      35.000
01.10.2022 02:00;2022-10-01 00:00;       2.064;      67.000;      37.500;      57.246;      11.100;      41.000;            ;      35.000
01.10.2022 03:00;2022-10-01 01:00;       2.464;      67.000;      38.000;      57.496;      10.600;      42.900;            ;      38.000
01.10.2022 04:00;2022-10-01 02:00;       2.256;      67.000;      38.000;      57.764;      10.400;      42.200;            ;      36.000
01.10.2022 05:00;2022-10-01 03:00;       2.049;      67.000;      38.000;      58.032;      11.000;      42.300;            ;      35.000
01.10.2022 06:00;2022-10-01 04:00;       2.049;      67.000;      37.500;      58.291;      10.900;      41.300;            ;      38.000
01.10.2022 07:00;2022-10-01 05:00;       2.049;      67.000;      37.000;      58.549;      11.800;      40.700;       1.000;      35.000
01.10.2022 08:00;2022-10-01 06:00;       1.605;      64.667;      35.000;      58.792;      13.200;      38.100;       0.000;      31.000
01.10.2022 09:00;2022-10-01 07:00;       1.161;      62.333;      33.000;      59.035;      13.700;      31.700;       0.000;       0.000
01.10.2022 10:00;2022-10-01 08:00;       0.000;      60.000;      31.000;      59.208;      14.600;      16.000;      -2.300;       0.000
01.10.2022 11:00;2022-10-01 09:00;       0.746;      62.000;      26.000;      59.263;      17.300;      31.800;       0.000;      33.000
01.10.2022 12:00;2022-10-01 10:00;       1.435;      65.000;      29.000;      59.275;      15.100;      33.900;       0.025;      29.000
01.10.2022 13:00;2022-10-01 11:00;       1.577;      64.667;      32.000;      59.473;      13.900;      36.400;       0.050;      33.000
01.10.2022 14:00;2022-10-01 12:00;       1.289;      64.333;      31.000;      59.678;      15.200;      34.500;       1.000;      30.000
01.10.2022 15:00;2022-10-01 13:00;       0.283;      64.000;      30.000;      59.885;      17.300;      29.900;      -1.000;      23.000
01.10.2022 16:00;2022-10-01 14:00;       2.291;      66.000;      33.000;      60.005;      14.600;      36.500;       1.100;      39.000
01.10.2022 17:00;2022-10-01 15:00;       1.279;      65.000;      31.000;      60.194;      16.100;      31.900;      -1.000;      28.000
01.10.2022 18:00;2022-10-01 16:00;       1.944;      66.000;      33.000;      60.373;      14.100;      35.200;      -0.033;      35.000
01.10.2022 19:00;2022-10-01 17:00;       1.476;      67.000;      34.000;      60.589;      14.300;      35.200;      -0.100;      32.000
01.10.2022 20:00;2022-10-01 18:00;       2.077;      66.000;      35.000;      60.822;      10.300;      41.300;      -2.100;      55.000
01.10.2022 21:00;2022-10-01 19:00;       3.901;      66.500;      42.000;      61.043;       9.900;      43.900;       1.000;      44.000
01.10.2022 22:00;2022-10-01 20:00;       2.742;      67.000;      41.000;      61.463;      10.500;      39.500;      -2.000;      40.000
01.10.2022 23:00;2022-10-01 21:00;       4.684;      57.000;      41.500;      61.796;      10.300;      43.400;       1.000;      60.000
02.10.2022 00:00;2022-10-01 22:00;       4.307;      58.000;      42.000;      62.079;      11.500;      41.700;       0.000;      48.000
02.10.2022 01:00;2022-10-01 23:00;       3.016;      59.000;      39.000;      62.420;      10.800;      40.500;       1.000;      44.000
02.10.2022 02:00;2022-10-02 00:00;       3.284;      63.000;      40.000;      62.704;      12.000;      40.300;       0.000;      36.000
02.10.2022 03:00;2022-10-02 01:00;       2.245;      66.000;      38.000;      62.996;      10.600;      41.700;      -1.000;      41.000
02.10.2022 04:00;2022-10-02 02:00;       2.445;      66.000;      38.000;      63.297;      11.000;      42.300;      -0.000;      39.000
02.10.2022 05:00;2022-10-02 03:00;       2.644;      66.000;      38.000;      63.599;      10.500;      42.300;      -0.000;      42.000
02.10.2022 06:00;2022-10-02 04:00;       2.674;      66.000;      38.000;      63.901;      11.100;      41.500;       0.000;      38.000
02.10.2022 07:00;2022-10-02 05:00;       2.372;      66.000;      38.000;      64.201;      11.800;      40.400;       0.000;      36.000
02.10.2022 08:00;2022-10-02 06:00;       2.069;      66.000;      38.000;      64.502;      12.500;      39.100;       0.000;      35.000
02.10.2022 09:00;2022-10-02 07:00;       1.919;      65.667;      36.500;      64.755;      13.100;      37.800;       0.000;      35.000
02.10.2022 10:00;2022-10-02 08:00;       1.770;      65.333;      35.000;      65.009;      13.900;      36.400;       0.000;      28.000
02.10.2022 11:00;2022-10-02 09:00;       1.153;      65.000;      34.000;      65.222;      15.500;      33.500;       0.000;      31.000
02.10.2022 12:00;2022-10-02 10:00;       0.631;      64.000;      32.000;      65.397;      15.900;      32.500;       0.000;      27.000
02.10.2022 13:00;2022-10-02 11:00;       1.253;      63.500;      31.000;      65.523;      15.400;      33.200;       0.050;      33.000
02.10.2022 14:00;2022-10-02 12:00;       0.928;      63.000;      32.000;      65.643;      16.900;      30.700;       1.000;      39.000
02.10.2022 15:00;2022-10-02 13:00;       2.325;      65.000;      33.000;      65.791;      13.000;      35.300;      -0.100;       0.000
02.10.2022 16:00;2022-10-02 14:00;       0.000;      47.000;      29.000;      65.966;      19.000;      17.900;      -2.000;      34.000
02.10.2022 17:00;2022-10-02 15:00;       1.856;      65.000;      31.000;      65.998;      14.900;      34.300;       0.000;      31.000
02.10.2022 18:00;2022-10-02 16:00;       1.847;      64.000;      34.000;      66.184;      14.000;      36.300;      -0.025;      34.000
02.10.2022 19:00;2022-10-02 17:00;       1.564;      66.000;      34.500;      66.420;      14.200;      35.400;      -0.050;      32.000
02.10.2022 20:00;2022-10-02 18:00;       1.854;      65.500;      35.000;      66.645;      13.300;      36.800;      -0.075;      34.000
02.10.2022 21:00;2022-10-02 19:00;       2.329;      65.000;      36.000;      66.868;       9.500;      42.100;      -2.300;      55.000
02.10.2022 22:00;2022-10-02 20:00;       3.331;      66.500;      42.000;      67.116;      10.100;      44.200;       1.000;      40.000
02.10.2022 23:00;2022-10-02 21:00;       2.755;      68.000;      41.000;      67.510;      10.400;      42.500;       0.000;      41.000
03.10.2022 00:00;2022-10-02 22:00;       2.976;      65.000;      41.000;      67.820;      11.100;      41.400;       0.000;      38.000
03.10.2022 01:00;2022-10-02 23:00;       3.085;      66.500;      41.000;      68.111;      10.600;      42.400;       0.050;      42.000
03.10.2022 02:00;2022-10-03 00:00;       3.194;      68.000;      41.000;      68.403;       9.800;      43.600;       1.000;      39.000
03.10.2022 03:00;2022-10-03 01:00;       2.717;      67.000;      41.500;      68.725;      10.300;      42.500;       0.050;      39.000
03.10.2022 04:00;2022-10-03 02:00;       3.291;      67.333;      42.000;      69.034;       9.400;      43.900;       1.000;      44.000
03.10.2022 05:00;2022-10-03 03:00;       2.901;      67.667;      41.000;      69.356;      10.300;      43.500;       0.000;      39.000
03.10.2022 06:00;2022-10-03 04:00;       2.709;      68.000;      41.000;      69.675;      10.300;      42.600;       1.000;      39.000
03.10.2022 07:00;2022-10-03 05:00;       2.953;      67.500;      41.000;      69.991;       9.600;      43.700;       0.000;      43.000
03.10.2022 08:00;2022-10-03 06:00;       3.197;      67.000;      41.000;      70.291;       9.900;      42.900;       1.000;      40.000
03.10.2022 09:00;2022-10-03 07:00;       2.843;      66.000;      41.000;      70.620;      10.900;      43.600;       0.033;      40.000
03.10.2022 10:00;2022-10-03 08:00;       3.090;      66.667;      40.000;      70.947;       9.800;      41.900;       0.067;      44.000
03.10.2022 11:00;2022-10-03 09:00;       2.890;      67.333;      39.500;      71.241;      10.100;      43.200;      -1.000;      43.000
03.10.2022 12:00;2022-10-03 10:00;       2.113;      68.000;      39.000;      71.548;      11.500;      40.700;       1.000;      35.000
03.10.2022 13:00;2022-10-03 11:00;       2.893;      67.000;      40.000;      71.857;      10.400;      42.600;      -1.000;      40.000
03.10.2022 14:00;2022-10-03 12:00;       2.066;      70.000;      39.000;      72.143;      11.500;      40.500;       0.900;      35.000
03.10.2022 15:00;2022-10-03 13:00;       2.863;      68.000;      40.000;      72.425;      10.400;      42.800;      -1.000;      40.000
03.10.2022 16:00;2022-10-03 14:00;       2.437;      67.750;      40.167;      72.711;      11.200;      41.300;      -0.020;      35.000
03.10.2022 17:00;2022-10-03 15:00;       2.622;      67.500;      40.333;      73.025;      10.600;      42.100;      -0.040;      38.000
03.10.2022 18:00;2022-10-03 16:00;       2.760;      67.250;      40.500;      73.311;      10.100;      42.700;      -0.060;      39.000
03.10.2022 19:00;2022-10-03 17:00;       2.750;      67.000;      40.667;      73.621;      10.200;      42.400;      -0.080;      39.000
03.10.2022 20:00;2022-10-03 18:00;       2.901;      66.500;      40.833;      73.931;       9.900;      43.000;       0.000;      42.000
03.10.2022 21:00;2022-10-03 19:00;       3.053;      66.000;      41.000;      74.240;      10.100;      43.400;       0.000;      42.000
03.10.2022 22:00;2022-10-03 20:00;       2.601;      67.000;      40.000;      74.558;      10.300;      42.400;       0.000;      39.000
03.10.2022 23:00;2022-10-03 21:00;       2.640;      67.333;      40.500;      74.864;      10.200;      42.900;       0.000;      42.000
04.10.2022 00:00;2022-10-03 22:00;       2.652;      67.667;      41.000;      75.162;       9.800;      43.900;       0.200;      39.000
04.10.2022 01:00;2022-10-03 23:00;       2.660;      68.000;      41.200;      75.467;      10.100;      42.800;       0.013;      39.000
04.10.2022 02:00;2022-10-04 00:00;       2.668;      67.000;      41.400;      75.777;       9.800;      43.700;       0.025;      42.000
04.10.2022 03:00;2022-10-04 01:00;       2.824;      68.000;      41.600;      76.079;      10.000;      44.000;       0.038;      39.000
04.10.2022 04:00;2022-10-04 02:00;       2.643;      69.000;      41.800;      76.389;       9.400;      43.600;       0.050;      43.000
04.10.2022 05:00;2022-10-04 03:00;       2.997;      66.000;      42.000;      76.700;       9.700;      44.000;       0.063;      40.000
04.10.2022 06:00;2022-10-04 04:00;       2.759;      67.000;      41.000;      77.005;      10.200;      43.200;       0.075;      40.000
04.10.2022 07:00;2022-10-04 05:00;       2.763;      67.500;      41.000;      77.311;      10.500;      42.900;       0.088;      39.000
04.10.2022 08:00;2022-10-04 06:00;       2.725;      68.000;      41.000;      77.607;       9.700;      43.600;       0.000;      38.000
04.10.2022 09:00;2022-10-04 07:00;       3.020;      68.333;      41.000;      77.911;      10.800;      28.400;       2.000;      90.000
04.10.2022 10:00;2022-10-04 08:00;       3.316;      68.667;      41.000;      78.213;      11.800;      43.400;      -0.000;      35.000
04.10.2022 11:00;2022-10-04 09:00;       1.328;      69.000;      37.000;      78.699;      12.600;      38.200;       1.000;      34.000
04.10.2022 12:00;2022-10-04 10:00;       2.005;      66.000;      36.000;      78.743;      12.800;      37.600;      -1.000;      34.000
04.10.2022 13:00;2022-10-04 11:00;       1.414;      68.000;      35.000;      78.953;      13.900;      35.600;       1.000;      28.000
04.10.2022 14:00;2022-10-04 12:00;       0.823;      70.000;      34.000;      79.161;      15.200;      33.700;      -1.000;      33.000
04.10.2022 15:00;2022-10-04 13:00;       1.277;      66.000;      33.000;      79.315;      14.000;      35.700;       0.050;      31.000
04.10.2022 16:00;2022-10-04 14:00;       1.785;      65.000;      32.500;      79.496;      18.800;      27.300;       2.100;       0.000
04.10.2022 17:00;2022-10-04 15:00;       0.000;      64.000;      32.000;      79.633;      15.400;      32.500;      -3.500;      29.000
04.10.2022 18:00;2022-10-04 16:00;       1.501;      64.500;      33.500;      79.809;      11.900;      40.900;       1.000;      46.000
04.10.2022 19:00;2022-10-04 17:00;       3.002;      65.000;      35.000;      79.986;      11.400;      40.000;       0.000;      37.000
04.10.2022 20:00;2022-10-04 18:00;       2.355;      68.000;      38.000;      80.349;       8.300;      45.200;      -1.000;      57.000
04.10.2022 21:00;2022-10-04 19:00;       3.442;      67.500;      41.500;      80.701;       8.700;      46.600;       1.000;      47.000
04.10.2022 22:00;2022-10-04 20:00;       4.528;      67.000;      45.000;      81.052;       8.400;      45.900;       0.000;      46.000
04.10.2022 23:00;2022-10-04 21:00;       3.698;      66.000;      44.000;      81.419;       7.900;      46.500;       0.000;      49.000
05.10.2022 00:00;2022-10-04 22:00;       4.005;      67.000;      45.000;      81.774;       7.700;      47.100;       0.000;      50.000
05.10.2022 01:00;2022-10-04 23:00;       4.003;      67.500;      45.500;      82.141;       7.500;      47.600;       0.020;      51.000
05.10.2022 02:00;2022-10-05 00:00;       4.193;      68.000;      46.000;      82.518;       7.400;      47.900;       0.040;      51.000
05.10.2022 03:00;2022-10-05 01:00;       4.138;      67.750;      45.800;      82.896;       7.100;      47.700;       0.060;      51.000
05.10.2022 04:00;2022-10-05 02:00;       4.118;      67.500;      45.600;      83.273;       7.400;      47.800;       0.080;      51.000
05.10.2022 05:00;2022-10-05 03:00;       4.126;      67.250;      45.400;      83.648;       8.400;      47.000;       1.000;      44.000
05.10.2022 06:00;2022-10-05 04:00;       4.196;      67.000;      45.200;      84.022;       8.000;      46.200;       0.000;      49.000
05.10.2022 07:00;2022-10-05 05:00;       3.463;      67.333;      45.000;      84.370;       9.800;      45.000;       1.000;      39.000
05.10.2022 08:00;2022-10-05 06:00;       3.120;      67.667;      42.500;      84.694;      10.200;      42.500;       0.000;      40.000
05.10.2022 09:00;2022-10-05 07:00;       2.275;      68.000;      40.000;      85.019;      13.800;      36.800;       1.000;      28.000
05.10.2022 10:00;2022-10-05 08:00;       2.078;      66.000;      39.000;      85.298;      16.400;      31.500;       0.000;      23.000
05.10.2022 11:00;2022-10-05 09:00;       0.291;      63.000;      33.000;      85.400;      17.800;      28.600;       0.000;      27.000
05.10.2022 12:00;2022-10-05 10:00;       0.349;      62.000;      30.000;      85.456;      19.300;      26.500;       0.000;       0.000
05.10.2022 13:00;2022-10-05 11:00;       0.576;      58.500;      30.000;      85.480;      18.200;      25.600;      -0.020;       0.000
05.10.2022 14:00;2022-10-05 12:00;       0.804;      55.000;      30.000;      85.503;      18.800;      24.700;      -0.040;       0.000
05.10.2022 15:00;2022-10-05 13:00;       1.031;      52.000;      29.000;      85.503;      20.200;      23.700;      -0.060;       0.000
05.10.2022 16:00;2022-10-05 14:00;       1.258;      50.000;      28.000;      85.503;      18.300;      20.600;      -3.000;       0.000
05.10.2022 17:00;2022-10-05 15:00;       1.486;      48.000;      27.000;      85.503;      16.400;      31.500;       0.000;      41.000
05.10.2022 18:00;2022-10-05 16:00;       1.713;      54.000;      23.000;      85.515;      15.500;      34.100;       1.000;      31.000
05.10.2022 19:00;2022-10-05 17:00;       1.657;      56.750;      26.333;      85.769;      14.700;      33.300;       1.000;      33.000
05.10.2022 20:00;2022-10-05 18:00;       1.602;      59.500;      29.667;      86.022;      15.600;      34.600;      -1.000;      30.000
05.10.2022 21:00;2022-10-05 19:00;       1.606;      62.250;      33.000;      86.206;      12.800;      38.100;       0.000;      39.000
05.10.2022 22:00;2022-10-05 20:00;       1.737;      65.000;      33.667;      86.398;      12.900;      38.300;       1.000;      35.000
05.10.2022 23:00;2022-10-05 21:00;       1.529;      65.000;      34.333;      86.647;      14.500;      35.600;       1.000;      30.000
06.10.2022 00:00;2022-10-05 22:00;       1.321;      65.000;      35.000;      86.896;      12.800;      37.500;       1.000;      34.000
06.10.2022 01:00;2022-10-05 23:00;       1.611;      65.000;      34.000;      87.082;      15.200;      33.300;      -1.000;      25.000
06.10.2022 02:00;2022-10-06 00:00;       1.943;      66.000;      35.000;      87.305;      16.100;      31.800;      -0.050;      29.000
06.10.2022 03:00;2022-10-06 01:00;       0.901;      64.000;      31.000;      87.410;      15.100;      33.300;       0.000;      31.000
06.10.2022 04:00;2022-10-06 02:00;       1.255;      65.000;      31.500;      87.547;      15.300;      33.700;       0.050;      31.000
06.10.2022 05:00;2022-10-06 03:00;       1.080;      64.750;      32.000;      87.721;      15.800;      32.500;       1.000;      28.000
06.10.2022 06:00;2022-10-06 04:00;       2.068;      64.500;      34.000;      87.874;      13.500;      37.100;      -1.000;      37.000
06.10.2022 07:00;2022-10-06 05:00;       1.466;      64.250;      33.333;      88.058;      13.500;      36.700;      -0.033;      35.000
06.10.2022 08:00;2022-10-06 06:00;       1.277;      64.000;      32.667;      88.303;      15.200;      34.300;       0.033;      29.000
06.10.2022 09:00;2022-10-06 07:00;       0.000;      65.000;      32.000;      88.509;      18.300;      28.300;       2.000;       0.000
06.10.2022 10:00;2022-10-06 08:00;       0.165;      59.000;      31.500;      88.602;      17.000;      26.300;      -0.011;     100.000
06.10.2022 11:00;2022-10-06 09:00;       0.329;      56.000;      31.000;      88.602;      18.600;      25.000;      -0.022;       0.000
06.10.2022 12:00;2022-10-06 10:00;       0.494;      53.000;      28.000;      88.602;      18.000;      23.900;      -0.033;       0.000
06.10.2022 13:00;2022-10-06 11:00;       0.658;      51.000;      27.000;      88.602;      21.700;      23.000;      -0.044;       0.000
06.10.2022 14:00;2022-10-06 12:00;       0.823;      42.500;      25.500;      88.602;      20.300;      23.300;      -0.056;       0.000
06.10.2022 15:00;2022-10-06 13:00;       0.988;      34.000;      24.000;      88.602;      20.300;      28.300;      -0.067;       0.000
06.10.2022 16:00;2022-10-06 14:00;       1.152;      32.000;      23.000;      88.602;      24.500;      21.100;      -0.078;       0.000
06.10.2022 17:00;2022-10-06 15:00;       1.317;      44.000;      25.000;      88.602;      18.700;      19.700;      -0.089;       0.000
06.10.2022 18:00;2022-10-06 16:00;       1.481;      43.000;      27.000;      88.602;      17.300;      28.000;      -3.000;      41.000
06.10.2022 19:00;2022-10-06 17:00;       1.646;      61.000;      29.000;      88.602;      16.400;      31.600;       1.000;      31.000
06.10.2022 20:00;2022-10-06 18:00;       1.094;      63.000;      30.000;      88.812;      15.800;      32.300;       0.000;      31.000
06.10.2022 21:00;2022-10-06 19:00;       1.085;      62.000;      31.000;      88.982;      15.500;      33.700;       0.000;      33.000
06.10.2022 22:00;2022-10-06 20:00;       1.336;      62.500;      31.500;      89.135;      15.100;      33.000;       0.000;      31.000
06.10.2022 23:00;2022-10-06 21:00;       1.588;      63.000;      32.000;      89.288;      14.300;      35.600;      -0.900;      33.000
07.10.2022 00:00;2022-10-06 22:00;       2.063;      65.000;      34.000;      89.462;      12.000;      39.500;       0.900;      38.000
07.10.2022 01:00;2022-10-06 23:00;       2.581;      66.000;      38.000;      89.675;      10.300;      42.500;       0.000;      37.000
07.10.2022 02:00;2022-10-07 00:00;       2.550;      68.000;      40.000;      89.959;      10.000;      43.800;      -0.050;      39.000
07.10.2022 03:00;2022-10-07 01:00;       2.845;      65.000;      40.500;      90.272;       9.600;      43.300;      -1.000;      44.000
07.10.2022 04:00;2022-10-07 02:00;       2.786;      68.000;      41.000;      90.570;      10.100;      44.300;       1.000;      39.000
07.10.2022 05:00;2022-10-07 03:00;       2.505;      67.000;      40.000;      90.873;       9.600;      43.800;       0.100;      41.000
07.10.2022 06:00;2022-10-07 04:00;       2.486;      68.000;      40.000;      91.165;       9.900;      43.200;       0.100;      41.000
07.10.2022 07:00;2022-10-07 05:00;       2.532;      67.500;      40.000;      91.468;       9.500;      44.300;       0.100;      39.000
07.10.2022 08:00;2022-10-07 06:00;       2.577;      67.000;      40.000;      91.770;      10.800;      42.200;       0.100;      37.000
07.10.2022 09:00;2022-10-07 07:00;       1.859;      65.000;      38.000;      92.078;      12.700;      38.500;       0.000;      32.000
07.10.2022 10:00;2022-10-07 08:00;       1.145;      64.000;      35.000;      92.323;      14.800;      34.800;       1.900;      29.000
07.10.2022 11:00;2022-10-07 09:00;       0.240;      63.000;      32.000;      92.498;      17.300;      28.700;      -2.000;       0.000
07.10.2022 12:00;2022-10-07 10:00;       0.436;      61.000;      28.000;      92.592;      18.500;      26.700;       1.000;      27.000
07.10.2022 13:00;2022-10-07 11:00;       0.000;      56.000;      32.000;      92.602;      21.700;      26.200;      -0.017;       0.000
07.10.2022 14:00;2022-10-07 12:00;       0.306;      53.000;      33.000;      92.632;      22.400;      25.700;      -0.033;       0.000
07.10.2022 15:00;2022-10-07 13:00;       0.612;      51.000;      32.000;      92.632;      21.800;      25.300;      -0.050;       0.000
07.10.2022 16:00;2022-10-07 14:00;       0.918;      49.000;      31.000;      92.632;      27.100;      24.800;      -0.067;       0.000
07.10.2022 17:00;2022-10-07 15:00;       1.224;      47.000;      30.500;      92.632;      20.300;      21.100;      -0.083;       0.000
07.10.2022 18:00;2022-10-07 16:00;       1.530;      45.000;      30.000;      92.632;      16.700;      27.000;      -3.000;      43.000
07.10.2022 19:00;2022-10-07 17:00;       1.836;      64.000;      33.000;      92.632;      14.300;      35.700;       1.000;      34.000
07.10.2022 20:00;2022-10-07 18:00;       1.571;      65.000;      33.500;      92.882;      13.600;      36.800;       0.050;      32.000
07.10.2022 21:00;2022-10-07 19:00;       1.306;      66.000;      34.000;      93.133;      14.100;      35.600;       0.100;      32.000
07.10.2022 22:00;2022-10-07 20:00;       1.476;      64.000;      34.667;      93.329;      12.600;      38.500;      -1.000;      36.000
07.10.2022 23:00;2022-10-07 21:00;       1.575;      65.500;      35.333;      93.539;      13.400;      37.500;      -0.100;      32.000
08.10.2022 00:00;2022-10-07 22:00;       1.673;      67.000;      36.000;      93.748;      12.000;      39.700;       1.000;      35.000
08.10.2022 01:00;2022-10-07 23:00;       1.957;      66.500;      37.000;      93.976;      11.800;      39.600;      -0.020;      33.000
08.10.2022 02:00;2022-10-08 00:00;       2.105;      66.000;      38.000;      94.211;      11.100;      41.100;      -0.040;      36.000
08.10.2022 03:00;2022-10-08 01:00;       2.398;      67.000;      39.000;      94.459;      10.600;      42.200;      -0.060;      37.000
08.10.2022 04:00;2022-10-08 02:00;       2.414;      66.667;      39.500;      94.721;      10.100;      42.700;      -0.080;      39.000
08.10.2022 05:00;2022-10-08 03:00;       2.957;      66.333;      40.000;      94.999;       8.600;      44.900;      -0.900;      43.000
08.10.2022 06:00;2022-10-08 04:00;       2.953;      66.000;      42.000;      95.289;       8.900;      45.800;       1.000;      41.000
08.10.2022 07:00;2022-10-08 05:00;       2.653;      68.000;      41.000;      95.613;      10.300;      43.000;       0.000;      38.000
08.10.2022 08:00;2022-10-08 06:00;       2.017;      66.000;      39.000;      95.925;      11.900;      40.100;       1.100;      33.000
08.10.2022 09:00;2022-10-08 07:00;       1.316;      65.500;      36.000;      96.173;      14.000;      36.600;       0.000;      29.000
08.10.2022 10:00;2022-10-08 08:00;       0.615;      65.000;      33.000;      96.173;      16.900;      31.700;       1.000;      23.000
08.10.2022 11:00;2022-10-08 09:00;       0.000;      60.000;      32.000;      96.481;      18.400;      27.700;       0.000;       0.000
08.10.2022 12:00;2022-10-08 10:00;       0.395;      57.000;      33.000;      96.502;      21.000;      27.000;      -0.014;       0.000
08.10.2022 13:00;2022-10-08 11:00;       0.789;      54.000;      34.000;      96.522;      19.100;      26.300;      -0.029;       0.000
08.10.2022 14:00;2022-10-08 12:00;       1.184;      52.000;      33.000;      96.522;      21.700;      25.600;      -0.043;       0.000
08.10.2022 15:00;2022-10-08 13:00;       1.579;      50.000;      32.000;      96.522;      21.500;      25.200;      -0.057;       0.000
08.10.2022 16:00;2022-10-08 14:00;       1.974;      48.000;      31.000;      96.522;      19.600;      24.800;      -0.071;       0.000
08.10.2022 17:00;2022-10-08 15:00;       2.368;      54.000;      30.000;      96.522;      18.000;      21.000;      -3.000;       0.000
08.10.2022 18:00;2022-10-08 16:00;       2.763;      60.000;      29.000;      96.522;      15.600;      33.500;       1.000;      40.000
08.10.2022 19:00;2022-10-08 17:00;       2.068;      64.000;      32.000;      96.614;      14.900;      34.400;       0.000;      33.000
08.10.2022 20:00;2022-10-08 18:00;       1.291;      65.500;      33.000;      96.879;      13.700;      36.200;       0.300;      30.000
08.10.2022 21:00;2022-10-08 19:00;       1.787;      67.000;      34.000;      97.061;      12.600;      38.100;      -1.000;      34.000
08.10.2022 22:00;2022-10-08 20:00;       1.318;      65.000;      34.167;      97.277;      13.700;      36.700;       0.000;      32.000
08.10.2022 23:00;2022-10-08 21:00;       1.482;      65.250;      34.333;      97.486;      14.100;      35.900;       0.000;      31.000
09.10.2022 00:00;2022-10-08 22:00;       1.384;      65.500;      34.500;      97.660;      13.700;      37.200;       0.000;      34.000
09.10.2022 01:00;2022-10-08 23:00;       1.286;      65.750;      34.667;      97.835;      13.600;      36.000;      -0.050;      31.000
09.10.2022 02:00;2022-10-09 00:00;       1.304;      66.000;      34.833;      98.011;      13.100;      37.700;      -0.900;      34.000
09.10.2022 03:00;2022-10-09 01:00;       1.476;      67.000;      35.000;      98.208;      12.500;      38.900;      -0.033;      32.000
09.10.2022 04:00;2022-10-09 02:00;       1.783;      68.000;      36.000;      98.417;      11.900;      39.700;      -0.067;      34.000
09.10.2022 05:00;2022-10-09 03:00;       1.924;      66.000;      37.000;      98.650;      10.400;      42.100;      -0.000;      39.000
09.10.2022 06:00;2022-10-09 04:00;       2.996;      68.000;      41.000;      98.886;       9.200;      44.900;      -0.900;      41.000
09.10.2022 07:00;2022-10-09 05:00;       2.330;      67.000;      40.000;      99.189;      10.100;      43.400;       0.033;      37.000
09.10.2022 08:00;2022-10-09 06:00;       2.338;      66.000;      39.500;      99.497;      10.500;      42.400;       0.067;      36.000
09.10.2022 09:00;2022-10-09 07:00;       2.163;      67.000;      39.000;      99.762;      10.400;      42.500;       0.900;      38.000
09.10.2022 10:00;2022-10-09 08:00;       1.856;      69.000;      38.000;     100.021;      11.200;      40.700;       0.000;      36.000
09.10.2022 11:00;2022-10-09 09:00;       1.499;      67.000;      36.000;     100.286;      13.600;      38.100;       1.000;      30.000
09.10.2022 12:00;2022-10-09 10:00;       1.444;      66.000;      35.000;     100.513;      12.600;      36.900;       0.000;      33.000
09.10.2022 13:00;2022-10-09 11:00;       1.434;      65.000;      34.000;     100.691;      15.100;      34.000;       1.000;      28.000
09.10.2022 14:00;2022-10-09 12:00;       1.424;      64.000;      33.000;     100.869;      13.700;      36.200;       1.000;      32.000
09.10.2022 15:00;2022-10-09 13:00;       0.712;      64.000;      32.000;     101.012;      14.500;      34.800;      -0.900;      28.000
09.10.2022 16:00;2022-10-09 14:00;       0.000;      64.000;      31.000;     101.156;      20.900;      26.600;       1.200;       0.000
09.10.2022 17:00;2022-10-09 15:00;       2.063;      63.000;      30.000;     101.280;      13.900;      36.400;      -3.000;      37.000
09.10.2022 18:00;2022-10-09 16:00;       2.658;      67.000;      36.000;     101.338;       9.900;      43.300;       0.500;      41.000
09.10.2022 19:00;2022-10-09 17:00;       2.931;      68.000;      41.000;     101.635;       8.500;      45.400;      -0.050;      44.000
09.10.2022 20:00;2022-10-09 18:00;       3.593;      66.000;      43.000;     102.009;       8.000;      46.700;      -0.900;      47.000
09.10.2022 21:00;2022-10-09 19:00;       3.304;      69.000;      44.000;     102.359;       7.500;      47.700;       1.000;      44.000
09.10.2022 22:00;2022-10-09 20:00;       3.696;      67.000;      44.500;     102.713;       8.100;      46.900;       0.000;      47.000
09.10.2022 23:00;2022-10-09 21:00;       3.698;      68.000;      45.000;     103.049;       6.800;      48.700;       0.000;      50.000
10.10.2022 00:00;2022-10-09 22:00;       3.660;      68.333;      45.333;     103.410;       6.200;      49.100;       0.000;      53.000
10.10.2022 01:00;2022-10-09 23:00;       3.621;      68.667;      45.667;     103.771;       6.900;      49.900;       1.000;      48.000
10.10.2022 02:00;2022-10-10 00:00;       3.583;      69.000;      46.000;     104.132;       6.300;      49.800;       0.000;      48.000
10.10.2022 03:00;2022-10-10 01:00;       3.391;      68.333;      45.500;     104.493;       6.800;      49.100;       0.020;      42.000
10.10.2022 04:00;2022-10-10 02:00;       3.199;      67.667;      45.000;     104.854;       7.400;      48.000;       0.040;      45.000
10.10.2022 05:00;2022-10-10 03:00;       3.586;      67.000;      45.500;     105.194;       5.900;      50.300;       0.060;      47.000
10.10.2022 06:00;2022-10-10 04:00;       3.445;      71.000;      46.000;     105.539;       6.200;      49.800;       0.080;      47.000
